date,state_name,districtname,average_soilmoisture_level_(at_15cm),average_soilmoisture_volume_(at_15cm),aggregate_soilmoisture_percentage_(at_15cm),volume_soilmoisture_percentage_(at_15cm),Year,Month,Day
2018/06/15,NAGALAND,WOKHA,2.69,-,18.82,37.03075269,2018.0,Jun,15.0
2018/06/15,NAGALAND,ZUNHEBOTO,1.28,-,9.45,41.74783091,2018.0,Jun,15.0
2018/06/15,NAGALAND,PHEK,1.76,-,12.43,41.78465893,2018.0,Jun,15.0
2018/06/15,NAGALAND,KIPHIRE,0.85,-,6.36,43.79721978,2018.0,Jun,15.0
2018/06/15,NAGALAND,PEREN,5.02,-,34.82,42.14292608,2018.0,Jun,15.0
2018/06/14,NAGALAND,DIMAPUR,2.49,-,15.94,34.67212019,2018.0,Jun,14.0
2018/06/14,NAGALAND,MON,1.87,-,15.39,44.88876259,2018.0,Jun,14.0
2018/06/14,NAGALAND,MOKOKCHUNG,3.9,-,27.7,38.60954185,2018.0,Jun,14.0
2018/06/14,NAGALAND,KOHIMA,3.97,-,29.02,40.63605132,2018.0,Jun,14.0
2018/06/14,NAGALAND,LONGLENG,2.41,-,19.89,44.56488763,2018.0,Jun,14.0
2018/06/14,NAGALAND,TUENSANG,0.91,-,7.52,43.19074695,2018.0,Jun,14.0
2018/06/14,NAGALAND,WOKHA,2.75,-,19.21,37.65933312,2018.0,Jun,14.0
2018/06/14,NAGALAND,ZUNHEBOTO,1.28,-,9.5,41.82711457,2018.0,Jun,14.0
2018/06/14,NAGALAND,PHEK,1.75,-,12.31,41.13876422,2018.0,Jun,14.0
2018/06/14,NAGALAND,KIPHIRE,0.84,-,6.29,43.47339257,2018.0,Jun,14.0
2018/06/14,NAGALAND,PEREN,5.04,-,34.95,42.4398268,2018.0,Jun,14.0
2018/06/13,NAGALAND,DIMAPUR,3.24,-,20.9,36.73651686,2018.0,Jun,13.0
2018/06/13,NAGALAND,MON,1.88,-,15.41,44.95660489,2018.0,Jun,13.0
2018/06/13,NAGALAND,MOKOKCHUNG,4.33,-,30.54,40.13259394,2018.0,Jun,13.0
2018/06/13,NAGALAND,KOHIMA,4.34,-,31.7,41.46519656,2018.0,Jun,13.0
2018/06/13,NAGALAND,LONGLENG,2.41,-,19.93,44.62806683,2018.0,Jun,13.0
2018/06/13,NAGALAND,TUENSANG,0.9,-,7.43,43.11318445,2018.0,Jun,13.0
2018/06/13,NAGALAND,WOKHA,3.3,-,22.99,39.40756671,2018.0,Jun,13.0
2018/06/13,NAGALAND,ZUNHEBOTO,1.31,-,9.65,42.0431316,2018.0,Jun,13.0
2018/06/13,NAGALAND,PHEK,1.79,-,12.6,41.91701589,2018.0,Jun,13.0
2018/06/13,NAGALAND,KIPHIRE,0.82,-,6.14,43.75678485,2018.0,Jun,13.0
2018/06/13,NAGALAND,PEREN,5.04,-,34.87,42.51063807,2018.0,Jun,13.0
2018/06/12,NAGALAND,DIMAPUR,4.82,-,31.31,38.2762758,2018.0,Jun,12.0
2018/06/12,NAGALAND,MON,1.8,-,14.82,44.82256066,2018.0,Jun,12.0
2018/06/12,NAGALAND,MOKOKCHUNG,4.58,-,31.99,40.76419357,2018.0,Jun,12.0
2018/06/12,NAGALAND,KOHIMA,4.73,-,34.56,41.99574106,2018.0,Jun,12.0
2018/06/12,NAGALAND,LONGLENG,2.39,-,19.71,44.51452501,2018.0,Jun,12.0
2018/06/12,NAGALAND,TUENSANG,0.87,-,7.23,43.46914099,2018.0,Jun,12.0
2018/06/12,NAGALAND,WOKHA,3.64,-,25.4,40.13441753,2018.0,Jun,12.0
2018/06/12,NAGALAND,ZUNHEBOTO,1.33,-,9.67,42.25094913,2018.0,Jun,12.0
2018/06/12,NAGALAND,PHEK,1.89,-,13.23,42.68777066,2018.0,Jun,12.0
2018/06/12,NAGALAND,KIPHIRE,0.79,-,5.94,44.34456704,2018.0,Jun,12.0
2018/06/12,NAGALAND,PEREN,4.65,-,31.91,42.31044802,2018.0,Jun,12.0
2018/06/11,NAGALAND,DIMAPUR,2.22,-,14.16,35.16945678,2018.0,Jun,11.0
2018/06/11,NAGALAND,MON,1.58,-,13.04,44.34658759,2018.0,Jun,11.0
2018/06/11,NAGALAND,MOKOKCHUNG,3.0,-,21.06,38.44016099,2018.0,Jun,11.0
2018/06/11,NAGALAND,KOHIMA,3.11,-,22.98,39.76693709,2018.0,Jun,11.0
2018/06/11,NAGALAND,LONGLENG,2.08,-,17.14,44.13419206,2018.0,Jun,11.0
2018/06/11,NAGALAND,TUENSANG,0.69,-,5.77,43.02743989,2018.0,Jun,11.0
2018/06/11,NAGALAND,WOKHA,1.58,-,10.98,36.73605978,2018.0,Jun,11.0
2018/06/11,NAGALAND,ZUNHEBOTO,0.82,-,5.86,40.53536198,2018.0,Jun,11.0
2018/06/11,NAGALAND,PHEK,1.57,-,10.89,41.05000838,2018.0,Jun,11.0
2018/06/11,NAGALAND,KIPHIRE,0.71,-,5.37,43.80222895,2018.0,Jun,11.0
