Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
7/18/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.25,-,66.96,41.93166842
7/17/2018,ANDAMAN & NICOBAR,NICOBAR,6.05,-,49.93,33.27382808
7/17/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,6.93,-,60.67,40.10745978
7/17/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,5.95,-,54.65,37.9887339
7/16/2018,ANDAMAN & NICOBAR,NICOBAR,6.19,-,50.99,34.45426323
7/16/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.17,-,62.95,40.81074847
7/16/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.28,-,57.72,38.96596163
7/15/2018,ANDAMAN & NICOBAR,NICOBAR,5.79,-,48.24,30.15930765
7/15/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.37,-,64.87,41.45884331
7/15/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.76,-,62.32,40.51403705
7/14/2018,ANDAMAN & NICOBAR,NICOBAR,5.83,-,48.67,29.3984119
7/14/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.47,-,65.86,41.83651979
7/14/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.98,-,64.45,41.33278447
7/13/2018,ANDAMAN & NICOBAR,NICOBAR,5.94,-,49.8,29.75289689
7/13/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.34,-,64.57,41.55656827
7/13/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.07,-,65.27,41.52713829
7/12/2018,ANDAMAN & NICOBAR,NICOBAR,6.07,-,51.2,30.41030147
7/12/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.61,-,67.2,42.48778387
7/12/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.19,-,66.48,41.84373146
7/11/2018,ANDAMAN & NICOBAR,NICOBAR,6.22,-,52.65,31.32225255
7/11/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.6,-,67.05,42.48356268
7/11/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.15,-,66.04,41.74520399
7/10/2018,ANDAMAN & NICOBAR,NICOBAR,6.39,-,54.38,32.3003094
7/10/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.34,-,64.56,41.72666314
7/10/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7,-,64.66,41.25638573
7/9/2018,ANDAMAN & NICOBAR,NICOBAR,6.55,-,55.83,33.35364653
7/9/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,6.36,-,55.16,37.64823958
7/9/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,5.24,-,47.79,35.58264588
7/8/2018,ANDAMAN & NICOBAR,NICOBAR,6.6,-,56.29,32.76953765
7/8/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,6.7,-,58.46,39.04778885
7/8/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,5.55,-,50.68,36.99205419
7/7/2018,ANDAMAN & NICOBAR,NICOBAR,6.82,-,58.26,33.80910602
7/7/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.09,-,62.2,40.55048662
7/7/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,5.84,-,53.47,38.46705409
7/6/2018,ANDAMAN & NICOBAR,NICOBAR,7.01,-,59.83,34.99109237
7/6/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.44,-,65.56,41.90435924
7/6/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.64,-,61.2,40.71710726
7/5/2018,ANDAMAN & NICOBAR,NICOBAR,7.2,-,61.34,36.31905599
7/5/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.62,-,67.23,42.55147068
7/5/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.25,-,57.46,39.89810975
7/4/2018,ANDAMAN & NICOBAR,NICOBAR,7.11,-,60.79,34.87965942
7/4/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.68,-,67.82,42.71244951
7/4/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,5.79,-,52.97,38.77949446
7/3/2018,ANDAMAN & NICOBAR,NICOBAR,7.17,-,61.43,35.19338429
7/3/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.63,-,67.42,42.48056861
7/3/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.14,-,56.39,39.7026403
7/2/2018,ANDAMAN & NICOBAR,NICOBAR,7.23,-,61.82,35.77218366
7/2/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.42,-,65.34,41.79929972
7/2/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,5.72,-,52.4,38.75848034
7/1/2018,ANDAMAN & NICOBAR,NICOBAR,7.24,-,61.8,36.19770812
7/1/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.65,-,67.54,42.65254118
7/1/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.08,-,55.81,39.51111755
8/31/2018,ANDAMAN & NICOBAR,NICOBAR,5.87,-,47.72,33.55682934
8/31/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.72,-,68.19,42.85395311
8/31/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.3,-,67.45,42.03341198
