Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/03/21,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/21,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/21,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/20,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/20,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/20,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/19,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/19,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/19,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/18,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/18,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/18,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/17,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/17,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/17,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/16,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/16,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/16,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/15,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/15,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/15,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/14,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/14,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/14,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/13,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/13,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/13,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/12,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/12,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/12,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/11,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/11,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/11,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/10,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/10,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/10,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/09,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/09,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/09,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/08,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/08,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/08,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/07,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/07,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/07,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/06,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/06,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/06,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/05,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/05,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/05,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/04,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/04,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/04,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/03,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/03,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/03,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/02,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/02,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/02,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/03/01,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/01,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
2020/03/01,Ladakh,Leh (ladakh),0.03,3952.06,0.27,9.345524844
2020/04/30,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/30,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/30,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/29,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/29,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/29,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/28,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/28,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/28,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/27,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/27,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/27,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/26,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/26,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/26,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/25,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/25,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/25,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/24,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/24,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/24,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/23,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/23,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/23,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/22,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/22,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/22,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/21,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/21,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/21,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/20,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/20,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/20,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/19,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/19,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/19,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/18,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/18,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/18,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/17,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/17,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/17,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/16,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/16,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/16,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/15,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/15,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/15,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/14,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/14,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/14,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/13,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/13,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/13,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/12,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/12,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/12,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/11,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/11,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/11,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/10,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/10,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/10,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/09,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/09,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/09,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/08,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/08,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/08,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/07,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/07,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/07,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/06,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/06,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
2020/04/06,Ladakh,Leh (ladakh),0.06,4008.68,0.5,9.479409592
2020/04/05,Ladakh,KARGIL,0,938.75,0.01,11.99823876
2020/04/05,Ladakh,Ladakh dist1,0.15,2913.59,1.13,6.389465114
