Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/19,JHARKHAND,KODARMA,0.31,-,1.87,26.23860126
2018/06/19,JHARKHAND,LATEHAR,0.21,-,1.98,27.00028518
2018/06/19,JHARKHAND,SARAIKELA-KHARSAWAN,1.45,-,11.67,29.96376829
2018/06/19,JHARKHAND,BOKARO,5.59,-,25.98,32.30451089
2018/06/19,JHARKHAND,SIMDEGA,0.7,-,4.74,25.42019542
2018/06/19,JHARKHAND,PAKUR,0.24,-,2.45,42.62560692
2018/06/19,JHARKHAND,HAZARIBAGH,0.4,-,2.44,31.2666032
2018/06/19,JHARKHAND,GIRIDIH,1.47,-,9.45,29.72619165
2018/06/19,JHARKHAND,KHUNTI,0.14,-,0.99,31.80562222
2018/06/19,JHARKHAND,GUMLA,0.59,-,4.03,26.09013695
2018/06/18,JHARKHAND,JAMTARA,4.07,-,27.28,31.87923323
2018/06/18,JHARKHAND,DHANBAD,5.15,-,31.88,30.53781289
2018/06/18,JHARKHAND,DUMKA,1.27,-,9.43,31.58329478
2018/06/18,JHARKHAND,GARHWA,0.09,-,0.72,25.12562887
2018/06/18,JHARKHAND,PASHCHIMI SINGHBHUM,0.53,-,3.93,31.2839893
2018/06/18,JHARKHAND,RAMGARH,0.69,-,4.36,29.99554584
2018/06/18,JHARKHAND,CHATRA,0.02,-,0.15,25.65713111
2018/06/18,JHARKHAND,LOHARDAGA,1.15,-,7.78,26.62132217
2018/06/18,JHARKHAND,GODDA,0.59,-,4.99,32.57108326
2018/06/18,JHARKHAND,PALAMU,0,-,0,24.05142265
2018/06/18,JHARKHAND,RANCHI,0.93,-,6.52,29.56869087
2018/06/18,JHARKHAND,DEOGHAR,2.89,-,19.89,27.12236077
2018/06/18,JHARKHAND,PURBI SINGHBHUM,2.81,-,21.11,27.76190592
2018/06/18,JHARKHAND,SAHIBGANJ,1.59,-,11.8,31.89735348
2018/06/18,JHARKHAND,KODARMA,0.41,-,2.45,27.09418273
2018/06/18,JHARKHAND,LATEHAR,0.23,-,2.06,27.265055
2018/06/18,JHARKHAND,SARAIKELA-KHARSAWAN,1.59,-,12.81,31.16067898
2018/06/18,JHARKHAND,BOKARO,5.6,-,26.13,32.40991639
2018/06/18,JHARKHAND,SIMDEGA,0.85,-,5.8,26.68070868
2018/06/18,JHARKHAND,PAKUR,0.12,-,1.2,35.77071991
2018/06/18,JHARKHAND,HAZARIBAGH,0.45,-,2.75,31.19104046
2018/06/18,JHARKHAND,GIRIDIH,1.57,-,10.19,29.81366709
2018/06/18,JHARKHAND,KHUNTI,0.2,-,1.4,32.95371561
2018/06/18,JHARKHAND,GUMLA,0.74,-,5.16,27.16418159
2018/06/17,JHARKHAND,JAMTARA,5.31,-,36.83,34.71873363
2018/06/17,JHARKHAND,DHANBAD,5.9,-,37.06,32.92064305
2018/06/17,JHARKHAND,DUMKA,1.72,-,13.01,34.22664517
2018/06/17,JHARKHAND,GARHWA,0.13,-,0.94,25.96087242
2018/06/17,JHARKHAND,PASHCHIMI SINGHBHUM,0.57,-,4.2,32.21053457
2018/06/17,JHARKHAND,RAMGARH,0.75,-,4.84,31.24398371
2018/06/17,JHARKHAND,CHATRA,0.03,-,0.2,26.7073758
2018/06/17,JHARKHAND,LOHARDAGA,1.21,-,8.31,26.51384869
2018/06/17,JHARKHAND,GODDA,1.4,-,11.53,36.95151494
2018/06/17,JHARKHAND,PALAMU,0,-,0,24.9471423
2018/06/17,JHARKHAND,RANCHI,1.08,-,7.66,30.51345237
2018/06/17,JHARKHAND,DEOGHAR,3.52,-,24.88,29.52102991
2018/06/17,JHARKHAND,PURBI SINGHBHUM,2.91,-,21.84,27.85517137
2018/06/17,JHARKHAND,SAHIBGANJ,1.74,-,13.11,35.37811457
2018/06/17,JHARKHAND,KODARMA,0.57,-,3.38,28.45895148
2018/06/17,JHARKHAND,LATEHAR,0.21,-,1.96,27.71021571
2018/06/17,JHARKHAND,SARAIKELA-KHARSAWAN,1.74,-,14.2,30.95870426
2018/06/17,JHARKHAND,BOKARO,5.77,-,27.5,33.14490318
2018/06/17,JHARKHAND,SIMDEGA,1,-,6.86,27.99751743
2018/06/17,JHARKHAND,PAKUR,0.12,-,1.22,37.93404474
2018/06/17,JHARKHAND,HAZARIBAGH,0.53,-,3.33,32.40521236
2018/06/17,JHARKHAND,GIRIDIH,1.76,-,11.55,31.38096728
2018/06/17,JHARKHAND,KHUNTI,0.25,-,1.78,33.94090409
2018/06/17,JHARKHAND,GUMLA,0.86,-,6.12,28.05956033
2018/06/16,JHARKHAND,JAMTARA,5.98,-,42.83,36.04274736
2018/06/16,JHARKHAND,DHANBAD,7.19,-,45.87,35.79081745
2018/06/16,JHARKHAND,DUMKA,1.68,-,12.56,32.90997615
2018/06/16,JHARKHAND,GARHWA,0.17,-,1.19,26.96631751
2018/06/16,JHARKHAND,PASHCHIMI SINGHBHUM,0.61,-,4.53,33.43431598
2018/06/16,JHARKHAND,RAMGARH,0.88,-,5.77,32.93098664
2018/06/16,JHARKHAND,CHATRA,0.04,-,0.26,27.91144228
2018/06/16,JHARKHAND,LOHARDAGA,1.57,-,10.74,27.87100656
2018/06/16,JHARKHAND,GODDA,0.45,-,4.06,29.92989925
2018/06/16,JHARKHAND,PALAMU,0,-,0,25.92700329
2018/06/16,JHARKHAND,RANCHI,1.28,-,9.17,32.11032148
2018/06/16,JHARKHAND,DEOGHAR,4.02,-,29.46,30.64996828
2018/06/16,JHARKHAND,PURBI SINGHBHUM,3.09,-,23.09,29.61700121
