Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/25,ODISHA,KENDUJHAR,3.05,-,22.92,38.62315295
2018/06/25,ODISHA,KALAHANDI,0.19,-,1.46,33.72846588
2018/06/25,ODISHA,JHARSUGUDA,1.93,-,15.62,31.69289497
2018/06/25,ODISHA,NUAPADA,0.12,-,1.14,31.59255328
2018/06/25,ODISHA,BALESHWAR,7.48,-,61.25,42.37233962
2018/06/25,ODISHA,BHADRAK,4.81,-,45.56,43.15648909
2018/06/25,ODISHA,BARGARH,0.44,-,3.36,33.73523586
2018/06/25,ODISHA,NABARANGAPUR,0.79,-,7.41,33.21003262
2018/06/25,ODISHA,KHORDHA,1.72,-,12.14,35.22757235
2018/06/24,ODISHA,CUTTACK,4.17,-,31.66,37.826183
2018/06/24,ODISHA,KANDHAMAL,0.16,-,1.13,32.56823168
2018/06/24,ODISHA,ANUGUL,2.49,-,17.03,34.08855495
2018/06/24,ODISHA,MAYURBHANJ,3.61,-,24.61,39.48849306
2018/06/24,ODISHA,GANJAM,1.05,-,8.58,33.66976402
2018/06/24,ODISHA,KENDRAPARA,7.22,-,59.33,42.43494107
2018/06/24,ODISHA,KORAPUT,1.31,-,9.32,31.35735288
2018/06/24,ODISHA,PURI,4.33,-,34.88,38.42430913
2018/06/24,ODISHA,MALKANGIRI,0.34,-,2.83,34.06956593
2018/06/24,ODISHA,JAGATSINGHAPUR,1.61,-,18.5,42.63962868
2018/06/24,ODISHA,NAYAGARH,0.22,-,1.77,34.09627296
2018/06/24,ODISHA,BALANGIR,0.16,-,1.09,33.23932143
2018/06/24,ODISHA,DHENKANAL,1.75,-,12.1,39.75336681
2018/06/24,ODISHA,JAJAPUR,5.67,-,39.04,41.80022522
2018/06/24,ODISHA,GAJAPATI,0.55,-,4.04,35.11069959
2018/06/24,ODISHA,DEBAGARH,0.76,-,5.33,33.72716412
2018/06/24,ODISHA,SUNDARGARH,1.83,-,12.66,34.30751025
2018/06/24,ODISHA,RAYAGADA,0.84,-,5.75,36.05675344
2018/06/24,ODISHA,SAMBALPUR,0.89,-,6.51,33.39499865
2018/06/24,ODISHA,BAUDA,2.3,-,15.5,33.0916225
2018/06/24,ODISHA,SUBARNAPUR,1.02,-,8.21,34.97739899
2018/06/24,ODISHA,KENDUJHAR,3.05,-,22.8,38.30217349
2018/06/24,ODISHA,KALAHANDI,0.2,-,1.57,34.53242741
2018/06/24,ODISHA,JHARSUGUDA,2.06,-,16.63,32.5942974
2018/06/24,ODISHA,NUAPADA,0.18,-,1.5,33.3222959
2018/06/24,ODISHA,BALESHWAR,6.85,-,55.56,40.67464258
2018/06/24,ODISHA,BHADRAK,4.52,-,42.52,41.98220086
2018/06/24,ODISHA,BARGARH,0.47,-,3.58,34.91441491
2018/06/24,ODISHA,NABARANGAPUR,0.81,-,7.57,34.10254792
2018/06/24,ODISHA,KHORDHA,1.58,-,11.16,34.7192484
2018/06/23,ODISHA,CUTTACK,4.17,-,31.22,39.06282634
2018/06/23,ODISHA,KANDHAMAL,0.09,-,0.67,33.11994697
2018/06/23,ODISHA,ANUGUL,2.72,-,18.41,35.57673036
2018/06/23,ODISHA,MAYURBHANJ,3.95,-,26.39,40.08002418
2018/06/23,ODISHA,GANJAM,1.12,-,9.11,35.02188642
2018/06/23,ODISHA,KENDRAPARA,7.05,-,57.78,41.93494451
2018/06/23,ODISHA,KORAPUT,1.46,-,10.34,32.95656919
2018/06/23,ODISHA,PURI,4.36,-,35.26,39.07262257
2018/06/23,ODISHA,MALKANGIRI,0.36,-,2.98,34.81920483
2018/06/23,ODISHA,JAGATSINGHAPUR,1.59,-,18.29,43.17201791
