date,state_name,districtname,average_soilmoisture_level_(at_15cm),average_soilmoisture_volume_(at_15cm),aggregate_soilmoisture_percentage_(at_15cm),volume_soilmoisture_percentage_(at_15cm),Year,Month,Day
2020/01/17,MEGHALAYA,EAST KHASI HILLS,0.0,418.4,0.0,29.27385002,2020,Jan,17
2020/01/16,MEGHALAYA,WEST KHASI HILLS,0.0,738.08,0.0,27.70396635,2020,Jan,16
2020/01/16,MEGHALAYA,JAINTIA HILLS,0.0,625.2,0.0,32.31162576,2020,Jan,16
2020/01/16,MEGHALAYA,RI BHOI,0.0,415.14,0.0,33.64434574,2020,Jan,16
2020/01/16,MEGHALAYA,EAST GARO HILLS,0.0,394.76,0.0,26.42182953,2020,Jan,16
2020/01/16,MEGHALAYA,WEST GARO HILLS,0.0,447.87,0.0,26.26366712,2020,Jan,16
2020/01/16,MEGHALAYA,SOUTH GARO HILLS,0.0,237.29,0.0,24.22250513,2020,Jan,16
2020/01/16,MEGHALAYA,EAST KHASI HILLS,0.0,421.99,0.0,29.52488748,2020,Jan,16
2020/01/15,MEGHALAYA,WEST KHASI HILLS,0.0,741.23,0.0,27.82224811,2020,Jan,15
2020/01/15,MEGHALAYA,JAINTIA HILLS,0.0,630.17,0.0,32.56886993,2020,Jan,15
2020/01/15,MEGHALAYA,RI BHOI,0.0,417.95,0.0,33.87223132,2020,Jan,15
2020/01/15,MEGHALAYA,EAST GARO HILLS,0.0,396.8,0.0,26.55825723,2020,Jan,15
2020/01/15,MEGHALAYA,WEST GARO HILLS,0.0,449.4,0.0,26.35374226,2020,Jan,15
2020/01/15,MEGHALAYA,SOUTH GARO HILLS,0.0,238.31,0.0,24.3260595,2020,Jan,15
2020/01/15,MEGHALAYA,EAST KHASI HILLS,0.0,425.74,0.0,29.78730483,2020,Jan,15
2020/01/14,MEGHALAYA,WEST KHASI HILLS,0.0,734.1,0.0,27.55455443,2020,Jan,14
2020/01/14,MEGHALAYA,JAINTIA HILLS,0.0,633.9,0.0,32.76137443,2020,Jan,14
2020/01/14,MEGHALAYA,RI BHOI,0.0,419.6,0.0,34.00624245,2020,Jan,14
2020/01/14,MEGHALAYA,EAST GARO HILLS,0.0,394.81,0.0,26.42515391,2020,Jan,14
2020/01/14,MEGHALAYA,WEST GARO HILLS,0.0,448.58,0.0,26.30525167,2020,Jan,14
2020/01/14,MEGHALAYA,SOUTH GARO HILLS,0.0,236.84,0.0,24.17586196,2020,Jan,14
2020/01/14,MEGHALAYA,EAST KHASI HILLS,0.0,429.15,0.0,30.02590788,2020,Jan,14
2020/01/13,MEGHALAYA,WEST KHASI HILLS,0.0,738.2,0.0,27.70832175,2020,Jan,13
2020/01/13,MEGHALAYA,JAINTIA HILLS,0.0,638.55,0.0,33.00162152,2020,Jan,13
2020/01/13,MEGHALAYA,RI BHOI,0.0,422.51,0.0,34.24205274,2020,Jan,13
2020/01/13,MEGHALAYA,EAST GARO HILLS,0.0,397.1,0.0,26.57872802,2020,Jan,13
2020/01/13,MEGHALAYA,WEST GARO HILLS,0.0,450.61,0.0,26.42418659,2020,Jan,13
2020/01/13,MEGHALAYA,SOUTH GARO HILLS,0.0,238.15,0.0,24.31019034,2020,Jan,13
2020/01/13,MEGHALAYA,EAST KHASI HILLS,0.0,432.28,0.0,30.24458662,2020,Jan,13
2020/01/12,MEGHALAYA,WEST KHASI HILLS,0.0,738.81,0.0,27.73131869,2020,Jan,12
2020/01/12,MEGHALAYA,JAINTIA HILLS,0.0,641.37,0.0,33.14755929,2020,Jan,12
2020/01/12,MEGHALAYA,RI BHOI,0.0,422.73,0.0,34.25951299,2020,Jan,12
2020/01/12,MEGHALAYA,EAST GARO HILLS,0.0,400.03,0.0,26.77427786,2020,Jan,12
2020/01/12,MEGHALAYA,WEST GARO HILLS,0.0,453.57,0.0,26.59787826,2020,Jan,12
2020/01/12,MEGHALAYA,SOUTH GARO HILLS,0.0,239.44,0.0,24.44174078,2020,Jan,12
2020/01/12,MEGHALAYA,EAST KHASI HILLS,0.0,434.59,0.0,30.40667815,2020,Jan,12
2020/01/11,MEGHALAYA,WEST KHASI HILLS,0.0,741.77,0.0,27.84219922,2020,Jan,11
2020/01/11,MEGHALAYA,JAINTIA HILLS,0.0,645.1,0.0,33.3406062,2020,Jan,11
2020/01/11,MEGHALAYA,RI BHOI,0.0,425.58,0.0,34.49061781,2020,Jan,11
2020/01/11,MEGHALAYA,EAST GARO HILLS,0.0,402.27,0.0,26.9245643,2020,Jan,11
2020/01/11,MEGHALAYA,WEST GARO HILLS,0.0,455.48,0.0,26.70984282,2020,Jan,11
2020/01/11,MEGHALAYA,SOUTH GARO HILLS,0.0,240.7,0.0,24.57001954,2020,Jan,11
2020/01/11,MEGHALAYA,EAST KHASI HILLS,0.0,437.6,0.0,30.61730359,2020,Jan,11
2020/01/10,MEGHALAYA,WEST KHASI HILLS,0.0,746.31,0.0,28.01260593,2020,Jan,10
2020/01/10,MEGHALAYA,JAINTIA HILLS,0.0,648.48,0.0,33.51528221,2020,Jan,10
2020/01/10,MEGHALAYA,RI BHOI,0.0,428.48,0.0,34.72554087,2020,Jan,10
2020/01/10,MEGHALAYA,EAST GARO HILLS,0.0,404.65,0.0,27.08407858,2020,Jan,10
2020/01/10,MEGHALAYA,WEST GARO HILLS,0.0,457.5,0.0,26.82845683,2020,Jan,10
2020/01/10,MEGHALAYA,SOUTH GARO HILLS,0.0,242.04,0.0,24.70745371,2020,Jan,10
2020/01/10,MEGHALAYA,EAST KHASI HILLS,0.0,441.53,0.02,30.89207033,2020,Jan,10
2020/01/09,MEGHALAYA,WEST KHASI HILLS,0.0,750.02,0.0,28.15203535,2020,Jan,9
2020/01/09,MEGHALAYA,JAINTIA HILLS,0.0,654.48,0.0,33.82517315,2020,Jan,9
2020/01/09,MEGHALAYA,RI BHOI,0.0,431.58,0.0,34.97656752,2020,Jan,9
2020/01/09,MEGHALAYA,EAST GARO HILLS,0.0,406.8,0.0,27.22738245,2020,Jan,9
2020/01/09,MEGHALAYA,WEST GARO HILLS,0.0,459.3,0.0,26.93383765,2020,Jan,9
2020/01/09,MEGHALAYA,SOUTH GARO HILLS,0.0,243.17,0.0,24.82246819,2020,Jan,9
2020/01/09,MEGHALAYA,EAST KHASI HILLS,0.01,446.28,0.06,31.22434269,2020,Jan,9
2020/01/08,MEGHALAYA,WEST KHASI HILLS,0.0,754.03,0.0,28.30254562,2020,Jan,8
2020/01/08,MEGHALAYA,JAINTIA HILLS,0.0,660.5,0.0,34.1363794,2020,Jan,8
2020/01/08,MEGHALAYA,RI BHOI,0.0,434.69,0.0,35.22902128,2020,Jan,8
2020/01/08,MEGHALAYA,EAST GARO HILLS,0.0,407.94,0.0,27.30407955,2020,Jan,8
2020/01/08,MEGHALAYA,WEST GARO HILLS,0.0,452.3,0.0,26.52361096,2020,Jan,8
2020/01/08,MEGHALAYA,SOUTH GARO HILLS,0.0,244.4,0.0,24.94774555,2020,Jan,8
2020/01/08,MEGHALAYA,EAST KHASI HILLS,0.01,450.64,0.09,31.52902076,2020,Jan,8
2020/01/07,MEGHALAYA,WEST KHASI HILLS,0.0,758.33,0.0,28.46385783,2020,Jan,7
2020/01/07,MEGHALAYA,JAINTIA HILLS,0.0,667.08,0.0,34.47647332,2020,Jan,7
2020/01/07,MEGHALAYA,RI BHOI,0.0,438.35,0.0,35.52582685,2020,Jan,7
